id,user_id,name,position,rating,number,age,goals,image,image1,image2,created_at,updated_at
92,2,"Melissa Ledner",RB,9.03944197118942,30,38,297,https://picsum.photos/seed/g9JTqqu/2994/1406,https://loremflickr.com/511/3220?lock=1931442831352610,https://loremflickr.com/695/3097?lock=6815788464306997,"2025-05-11 10:59:17.628 +00:00","2025-05-11 10:59:17.628 +00:00"
93,2,"Elbert Hills",LW,9.86659066891376,12,37,396,https://picsum.photos/seed/BNUsd/3203/2061,https://picsum.photos/seed/0O0N00po26/1613/587,https://loremflickr.com/1083/1656?lock=2780555826018598,"2025-05-11 10:59:17.639 +00:00","2025-05-11 10:59:17.639 +00:00"
94,2,"Lewis Leuschke",RB,6.35207326609218,8,20,140,https://picsum.photos/seed/3KT6r/996/2871,https://loremflickr.com/497/1331?lock=8911804281204192,https://loremflickr.com/3037/1574?lock=4136136726605205,"2025-05-11 10:59:17.649 +00:00","2025-05-11 10:59:17.649 +00:00"
95,2,"Sheila Toy",LM,9.07590985320358,9,39,135,https://loremflickr.com/784/2690?lock=7923172244558257,https://loremflickr.com/2299/1264?lock=255061888343975,https://loremflickr.com/3365/639?lock=7065628167823464,"2025-05-11 10:59:17.661 +00:00","2025-05-11 10:59:17.661 +00:00"
96,2,"Elsie Murazik",RB,5.94914560041545,84,26,118,https://picsum.photos/seed/tkXI2/1791/1278,https://loremflickr.com/206/250?lock=4275197768021229,https://picsum.photos/seed/sJ14j/3110/169,"2025-05-11 10:59:17.675 +00:00","2025-05-11 10:59:17.675 +00:00"
97,2,"Ian Larkin",LB,7.95766485966485,25,31,317,https://loremflickr.com/2041/558?lock=7861406336326783,https://picsum.photos/seed/Dqhk4Rx7y/228/2838,https://loremflickr.com/3327/249?lock=336019890945407,"2025-05-11 10:59:17.691 +00:00","2025-05-11 10:59:17.691 +00:00"
98,2,"Dan Rath",RM,9.41775721032631,46,29,459,https://picsum.photos/seed/wWLQVYpzVx/1810/3115,https://loremflickr.com/1307/3107?lock=1109217550793417,https://loremflickr.com/2014/1310?lock=5539561029262148,"2025-05-11 10:59:17.706 +00:00","2025-05-11 10:59:17.706 +00:00"
99,2,"Darnell Christiansen",LB,5.939588018873,4,40,179,https://loremflickr.com/1938/2716?lock=16235627000683,https://picsum.photos/seed/b2et8dkYmw/2861/1698,https://picsum.photos/seed/S3rVu/1064/370,"2025-05-11 10:59:17.717 +00:00","2025-05-11 10:59:17.717 +00:00"
100,2,"Marianne Koch",LM,1.04814026674425,54,22,57,https://loremflickr.com/1631/835?lock=1009994209283252,https://picsum.photos/seed/T7lwAj0x/2336/1220,https://picsum.photos/seed/ZyT5f/1339/3998,"2025-05-11 10:59:17.728 +00:00","2025-05-11 10:59:17.728 +00:00"
101,2,"Carl Graham-Hermann",RW,7.05973464870988,7,37,272,https://picsum.photos/seed/R2z215HX6/1684/3000,https://loremflickr.com/3772/1289?lock=2228117981890549,https://picsum.photos/seed/YaotQsxYFI/3157/2670,"2025-05-11 10:59:17.739 +00:00","2025-05-11 10:59:17.739 +00:00"
102,2,"Mr. Zachary Bailey-Quitzon",CF,5.4471840210596,59,30,437,https://loremflickr.com/3771/2566?lock=2402223187071262,https://picsum.photos/seed/xpNe73C2me/2584/2809,https://picsum.photos/seed/O0UoeG3v8l/2391/1621,"2025-05-11 10:59:17.750 +00:00","2025-05-11 10:59:17.750 +00:00"
103,3,"Pablo Hayes",LW,9.44754870065744,83,21,316,https://picsum.photos/seed/YRtHrP/2371/1723,https://loremflickr.com/1773/1690?lock=4265131494322054,https://loremflickr.com/1630/2682?lock=330742581576817,"2025-05-11 10:59:18.161 +00:00","2025-05-11 10:59:18.161 +00:00"
104,3,"Ross Aufderhar",LW,2.19519641242431,38,22,103,https://loremflickr.com/3358/1546?lock=5047563291153467,https://picsum.photos/seed/LKFQbG0oO/218/677,https://picsum.photos/seed/S2nWeQ/592/1578,"2025-05-11 10:59:18.174 +00:00","2025-05-11 10:59:18.174 +00:00"
105,3,"Rhonda Kautzer",RW,5.17351539543435,95,24,12,https://picsum.photos/seed/nlevRH/3174/1150,https://loremflickr.com/2038/2039?lock=5102921910657033,https://loremflickr.com/2887/2105?lock=3043481190289211,"2025-05-11 10:59:18.186 +00:00","2025-05-11 10:59:18.186 +00:00"
106,3,"Dr. Bruce Thompson",ST,1.2518095608855,9,40,122,https://picsum.photos/seed/VJ6LDiMhym/2908/2548,https://picsum.photos/seed/anlZ1/2256/2662,https://loremflickr.com/1586/1242?lock=1592470932274504,"2025-05-11 10:59:18.198 +00:00","2025-05-11 10:59:18.198 +00:00"
107,3,"Mrs. Miranda Bins Sr.",LW,5.02709272110332,72,21,387,https://loremflickr.com/3260/2151?lock=2698725609649290,https://picsum.photos/seed/noUAfHK9/536/1328,https://picsum.photos/seed/Tot4wl1/2525/1960,"2025-05-11 10:59:18.211 +00:00","2025-05-11 10:59:18.211 +00:00"
108,3,"Ramon Emmerich I",RW,5.75777177743401,44,32,494,https://picsum.photos/seed/9WCg4G9lR1/951/2824,https://loremflickr.com/3014/3339?lock=8442469377691754,https://loremflickr.com/1048/3755?lock=3625065080010384,"2025-05-11 10:59:18.224 +00:00","2025-05-11 10:59:18.224 +00:00"
109,3,"Joseph Jones",ST,4.36968739608999,35,33,247,https://loremflickr.com/5/520?lock=8836589046159027,https://picsum.photos/seed/OVd4Lg/3753/198,https://loremflickr.com/2652/3113?lock=5388420428600484,"2025-05-11 10:59:18.236 +00:00","2025-05-11 10:59:18.236 +00:00"
110,3,"Leo Kunde",RM,9.02877374412923,6,20,424,https://picsum.photos/seed/krDeBx/388/1106,https://loremflickr.com/2327/288?lock=4105062720318295,https://loremflickr.com/2146/83?lock=6549780820057908,"2025-05-11 10:59:18.248 +00:00","2025-05-11 10:59:18.248 +00:00"
111,3,"Jimmy Lakin",CF,1.05714870857451,98,31,430,https://picsum.photos/seed/QbEqRskwZ/3944/1858,https://picsum.photos/seed/BpDefoA/1652/2435,https://loremflickr.com/2275/244?lock=6238950070998578,"2025-05-11 10:59:18.260 +00:00","2025-05-11 10:59:18.260 +00:00"
112,3,"Sherri Friesen",CB,1.92681254073156,71,17,82,https://loremflickr.com/1486/2129?lock=1795317798167611,https://loremflickr.com/3518/3386?lock=171324472731673,https://loremflickr.com/1443/682?lock=8617333763240522,"2025-05-11 10:59:18.273 +00:00","2025-05-11 10:59:18.273 +00:00"
113,3,"Jesus Dach",CB,2.7751503846292,47,37,95,https://picsum.photos/seed/0aG86s/3884/123,https://loremflickr.com/2540/1753?lock=1555561267227166,https://loremflickr.com/2826/3759?lock=8480880480931729,"2025-05-11 10:59:18.285 +00:00","2025-05-11 10:59:18.285 +00:00"
114,3,"Tara Reynolds",CF,1.28083715168974,45,28,20,https://picsum.photos/seed/w643QIa/983/522,https://picsum.photos/seed/0iTiXb9/1997/2306,https://loremflickr.com/478/1317?lock=2201724521875808,"2025-05-11 10:59:18.298 +00:00","2025-05-11 10:59:18.298 +00:00"
115,3,"Ms. Becky Marks",ST,9.07595205464572,10,19,456,https://picsum.photos/seed/3wR2elg/3528/3984,https://loremflickr.com/1583/2510?lock=1188725750623651,https://loremflickr.com/1841/3023?lock=2726844367055487,"2025-05-11 10:59:18.313 +00:00","2025-05-11 10:59:18.313 +00:00"
116,3,"Shaun Ondricka",CM,2.91885518575221,93,30,54,https://loremflickr.com/1251/2572?lock=214546668988055,https://loremflickr.com/1612/1231?lock=1150256411330070,https://loremflickr.com/2925/3737?lock=5434678633524254,"2025-05-11 10:59:18.328 +00:00","2025-05-11 10:59:18.328 +00:00"
117,3,"Sheri Ruecker",RM,4.37223706728485,81,19,60,https://picsum.photos/seed/v4rhvK8VJ/2347/2428,https://picsum.photos/seed/6uHJ53/3556/1015,https://loremflickr.com/825/3873?lock=6064723701746581,"2025-05-11 10:59:18.340 +00:00","2025-05-11 10:59:18.340 +00:00"
118,3,"Amelia Volkman I",RW,4.61508735680907,82,39,32,https://loremflickr.com/1738/148?lock=7219255570041340,https://loremflickr.com/1286/2429?lock=3274174838404284,https://picsum.photos/seed/7nEP3IU/1331/3632,"2025-05-11 10:59:18.352 +00:00","2025-05-11 10:59:18.352 +00:00"
119,3,"Francis MacGyver IV",RB,1.62536037562758,10,27,313,https://picsum.photos/seed/qzuxjx4ZB/2640/3721,https://loremflickr.com/1592/27?lock=5209515350421079,https://picsum.photos/seed/IyKO3M1lg/3249/3504,"2025-05-11 10:59:18.364 +00:00","2025-05-11 10:59:18.364 +00:00"
120,3,"Mr. Victor Kilback-Greenholt",GK,3.44972795834333,84,21,178,https://picsum.photos/seed/AYHSjX71/1257/2749,https://picsum.photos/seed/VupNEga/1856/1860,https://picsum.photos/seed/drqThBiKd/3359/100,"2025-05-11 10:59:18.377 +00:00","2025-05-11 10:59:18.377 +00:00"
121,3,"Adam Trantow",LM,5.43770041138668,5,21,243,https://loremflickr.com/613/386?lock=1877872882648567,https://picsum.photos/seed/DL8XEoi/3082/2162,https://loremflickr.com/3623/3816?lock=118949261939294,"2025-05-11 10:59:18.389 +00:00","2025-05-11 10:59:18.389 +00:00"
122,3,"Jessie Dooley",CM,2.44143591292765,95,19,283,https://loremflickr.com/397/178?lock=2083779695871439,https://loremflickr.com/1259/1003?lock=8268534273923440,https://loremflickr.com/521/3153?lock=2092614592702019,"2025-05-11 10:59:18.401 +00:00","2025-05-11 10:59:18.401 +00:00"
123,3,"Frances Mraz",RB,6.86401015008946,11,35,144,https://loremflickr.com/1018/1362?lock=8873098414341954,https://loremflickr.com/1861/3266?lock=864452497122633,https://picsum.photos/seed/fGBaBxZ/2389/1116,"2025-05-11 10:59:18.413 +00:00","2025-05-11 10:59:18.413 +00:00"
124,3,"Arnold Davis",CF,8.56764134627197,27,21,332,https://loremflickr.com/760/2959?lock=2000199724910930,https://loremflickr.com/2486/2846?lock=7574216009052215,https://loremflickr.com/145/1013?lock=3398665322482215,"2025-05-11 10:59:18.426 +00:00","2025-05-11 10:59:18.426 +00:00"
125,3,"Molly Abernathy",RB,3.68920144716475,38,40,128,https://picsum.photos/seed/elFJFA2/2977/1720,https://loremflickr.com/293/1792?lock=7687996956448939,https://picsum.photos/seed/FGtLKn5/2733/2149,"2025-05-11 10:59:18.437 +00:00","2025-05-11 10:59:18.437 +00:00"
126,3,"Alfredo DuBuque",CB,9.00159217594797,51,16,93,https://picsum.photos/seed/TuMTIXWf/2197/3592,https://loremflickr.com/2371/2781?lock=3665462015126311,https://loremflickr.com/564/2718?lock=4588534048450025,"2025-05-11 10:59:18.448 +00:00","2025-05-11 10:59:18.448 +00:00"
127,3,"Terrell Reichel",ST,7.21586771892695,15,29,65,https://picsum.photos/seed/cFD6sx9/1425/1928,https://picsum.photos/seed/2CVt9J/2542/1452,https://picsum.photos/seed/30U0HjD/1565/2979,"2025-05-11 10:59:18.460 +00:00","2025-05-11 10:59:18.460 +00:00"
128,3,"Joann Orn",ST,6.6543999674596,15,26,383,https://picsum.photos/seed/3V4Ja/591/700,https://picsum.photos/seed/bSh0M4kp/2986/3742,https://loremflickr.com/1130/1571?lock=7113542215799381,"2025-05-11 10:59:18.470 +00:00","2025-05-11 10:59:18.470 +00:00"
129,3,"Brendan Becker",LM,5.53419286755007,10,23,382,https://loremflickr.com/772/1930?lock=7350054042215644,https://picsum.photos/seed/FzscEPXj/2191/3004,https://picsum.photos/seed/zLOzM2/1675/1103,"2025-05-11 10:59:18.481 +00:00","2025-05-11 10:59:18.481 +00:00"
130,3,"Lynette Grimes Sr.",LW,5.38108013091907,5,24,72,https://loremflickr.com/3228/457?lock=5377163690002838,https://loremflickr.com/739/1622?lock=1028468974834469,https://picsum.photos/seed/bXQ06m/3870/648,"2025-05-11 10:59:18.491 +00:00","2025-05-11 10:59:18.491 +00:00"
131,3,"Terrence McLaughlin",GK,2.80167241338064,70,19,318,https://loremflickr.com/1628/475?lock=920085966979294,https://loremflickr.com/2695/2138?lock=6381515508251253,https://loremflickr.com/3947/2966?lock=7182176504091696,"2025-05-11 10:59:18.502 +00:00","2025-05-11 10:59:18.502 +00:00"
132,3,"Gilberto Bashirian",RW,9.78047416998747,37,38,45,https://picsum.photos/seed/bElR5QN0I/3911/2342,https://picsum.photos/seed/vnBaUsgk/1524/2040,https://loremflickr.com/2360/2399?lock=6273452163167723,"2025-05-11 10:59:18.513 +00:00","2025-05-11 10:59:18.513 +00:00"
133,3,"Mr. Cameron Lebsack",CB,2.55468565955923,69,32,22,https://loremflickr.com/223/2269?lock=1844501160426238,https://picsum.photos/seed/O4UjYOe/3576/3424,https://picsum.photos/seed/Op2iO6f9Nz/3430/1336,"2025-05-11 10:59:18.524 +00:00","2025-05-11 10:59:18.524 +00:00"
134,3,"Matthew Tromp",RM,6.34032803809796,29,31,206,https://loremflickr.com/59/2174?lock=4533937331310216,https://picsum.photos/seed/1dZOllW5/2891/793,https://loremflickr.com/731/1799?lock=1119706637049229,"2025-05-11 10:59:18.534 +00:00","2025-05-11 10:59:18.534 +00:00"
135,3,"Diana Leffler",RB,3.01818760469283,61,34,31,https://picsum.photos/seed/ZqZVWdXO/3673/2403,https://picsum.photos/seed/04U3rE0nT/2799/3228,https://picsum.photos/seed/63PRMeK02/2507/2993,"2025-05-11 10:59:18.546 +00:00","2025-05-11 10:59:18.546 +00:00"
136,3,"Gene Lehner",CF,7.69699110563309,93,17,12,https://loremflickr.com/2073/2876?lock=6666385991319321,https://picsum.photos/seed/d83yPX/24/3199,https://picsum.photos/seed/S8NpgifIm/459/101,"2025-05-11 10:59:18.558 +00:00","2025-05-11 10:59:18.558 +00:00"
137,3,"Marion Jast",CF,1.43684074530175,15,31,12,https://loremflickr.com/2338/76?lock=7843963002826625,https://picsum.photos/seed/rFCu4XhN/2280/2134,https://loremflickr.com/3500/998?lock=3139251124315238,"2025-05-11 10:59:18.571 +00:00","2025-05-11 10:59:18.571 +00:00"
138,3,"Samuel Abbott",LB,1.3553665448944,74,22,335,https://loremflickr.com/3471/2305?lock=4946963650805042,https://loremflickr.com/3962/239?lock=4558814915327428,https://loremflickr.com/2961/900?lock=3108066125194203,"2025-05-11 10:59:18.583 +00:00","2025-05-11 10:59:18.583 +00:00"
139,3,"Darren Rempel",RB,2.41487030335305,98,30,290,https://loremflickr.com/1357/3124?lock=7890703326826996,https://picsum.photos/seed/wcJaBy/1095/3182,https://loremflickr.com/1129/2975?lock=130563072781912,"2025-05-11 10:59:18.595 +00:00","2025-05-11 10:59:18.595 +00:00"
140,3,"Thelma Abshire",LM,3.07097278393258,57,24,90,https://loremflickr.com/3629/1877?lock=2532354414807201,https://loremflickr.com/509/688?lock=2789808398100461,https://loremflickr.com/3744/749?lock=4246667464544575,"2025-05-11 10:59:18.609 +00:00","2025-05-11 10:59:18.609 +00:00"
141,3,"Dr. Sean Schaden",CF,1.95956093844241,82,35,374,https://loremflickr.com/3033/2911?lock=7359977132952018,https://loremflickr.com/905/2880?lock=902815268517183,https://loremflickr.com/1332/587?lock=807190083319323,"2025-05-11 10:59:18.620 +00:00","2025-05-11 10:59:18.620 +00:00"
142,3,"Toby Connelly",CB,5.4559564463309,18,35,292,https://picsum.photos/seed/sgoQq1TsB9/1662/3299,https://loremflickr.com/2132/489?lock=3577577123857270,https://picsum.photos/seed/0qS1JrP/3117/3592,"2025-05-11 10:59:18.632 +00:00","2025-05-11 10:59:18.632 +00:00"
143,3,"Micheal Considine",GK,1.563043418239,37,23,453,https://loremflickr.com/993/2278?lock=6699257110013443,https://picsum.photos/seed/d8FtAN9/787/3636,https://loremflickr.com/2918/451?lock=2667246849742613,"2025-05-11 10:59:18.645 +00:00","2025-05-11 10:59:18.645 +00:00"
144,3,"Kelli Dickens",LM,3.10009018253496,11,19,388,https://picsum.photos/seed/qTIIxgR/3680/1323,https://picsum.photos/seed/l2oN1i4/509/1161,https://loremflickr.com/1010/720?lock=660703794510391,"2025-05-11 10:59:18.657 +00:00","2025-05-11 10:59:18.657 +00:00"
145,3,"Wayne West PhD",LB,5.44841765986863,97,40,124,https://loremflickr.com/2288/163?lock=1210632124696357,https://picsum.photos/seed/95gB9IrE/2401/2029,https://loremflickr.com/154/717?lock=3012534750503773,"2025-05-11 10:59:18.670 +00:00","2025-05-11 10:59:18.670 +00:00"
146,3,"Mrs. Heidi Simonis",LB,9.27995099432528,58,20,408,https://loremflickr.com/533/2139?lock=6606881945489358,https://picsum.photos/seed/SNPiGZi/1855/3006,https://loremflickr.com/540/90?lock=1090015428765898,"2025-05-11 10:59:18.683 +00:00","2025-05-11 10:59:18.683 +00:00"
147,3,"Lucille Jacobi IV",RM,4.18806315988107,12,38,19,https://picsum.photos/seed/uljXdN/38/1529,https://loremflickr.com/2231/1848?lock=4076968103419989,https://picsum.photos/seed/tZyUeIrbU/351/2360,"2025-05-11 10:59:18.695 +00:00","2025-05-11 10:59:18.695 +00:00"
148,3,"Lynette Runte",CF,5.34432697636972,35,19,319,https://loremflickr.com/677/3986?lock=5505580113875239,https://picsum.photos/seed/6q5pdEM/1536/2070,https://loremflickr.com/1029/3354?lock=4957694819833471,"2025-05-11 10:59:18.706 +00:00","2025-05-11 10:59:18.706 +00:00"
149,3,"Jessica Dach",GK,2.56315113048723,57,31,413,https://picsum.photos/seed/ajGPKp/1040/2890,https://picsum.photos/seed/7deRH8J/2455/2691,https://loremflickr.com/2422/484?lock=6387724570308012,"2025-05-11 10:59:18.716 +00:00","2025-05-11 10:59:18.716 +00:00"
150,3,"Debra Wiza",LM,2.70742459001135,23,32,379,https://loremflickr.com/170/525?lock=3574688242307124,https://loremflickr.com/3023/3411?lock=5266199822060178,https://loremflickr.com/3041/2752?lock=2201828149607977,"2025-05-11 10:59:18.727 +00:00","2025-05-11 10:59:18.727 +00:00"
151,3,"Jose Bailey",RM,9.0821226105455,56,39,216,https://loremflickr.com/3155/3125?lock=4839138967518405,https://loremflickr.com/1626/3588?lock=8904235330336067,https://picsum.photos/seed/TSfAH/2892/3452,"2025-05-11 10:59:18.738 +00:00","2025-05-11 10:59:18.738 +00:00"
152,3,"Lyle Schmidt",CB,9.69250177850749,12,32,238,https://loremflickr.com/53/2181?lock=8563304356200601,https://loremflickr.com/3276/2247?lock=4033653904972257,https://picsum.photos/seed/qWH1W6b4/320/1741,"2025-05-11 10:59:18.748 +00:00","2025-05-11 10:59:18.748 +00:00"
153,2,tata,RB,5,9,12,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fb17a7bfed461553f6be1a921288e1c35c2749b1db9c45baf0fb5107350e5fee1,/newPlayer1.png,/newPlayer2.png,"2025-05-11 11:00:42.006 +00:00","2025-05-11 11:00:59.566 +00:00"
154,3,mama,GK,5,90,32,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fb17a7bfed461553f6be1a921288e1c35c2749b1db9c45baf0fb5107350e5fee1,/newPlayer1.png,/newPlayer2.png,"2025-05-11 11:01:56.512 +00:00","2025-05-11 11:01:56.512 +00:00"
155,2,sefu,GK,5,2,12,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fb17a7bfed461553f6be1a921288e1c35c2749b1db9c45baf0fb5107350e5fee1,/newPlayer1.png,/newPlayer2.png,"2025-05-11 11:37:57.643 +00:00","2025-05-19 09:59:55.053 +00:00"
156,4,cora,CF,5,1,12,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fb17a7bfed461553f6be1a921288e1c35c2749b1db9c45baf0fb5107350e5fee1,/newPlayer1.png,/newPlayer2.png,"2025-05-12 09:08:19.178 +00:00","2025-05-12 09:08:37.615 +00:00"
157,3,bbbb,ST,5,1,12,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fb17a7bfed461553f6be1a921288e1c35c2749b1db9c45baf0fb5107350e5fee1,/newPlayer1.png,/newPlayer2.png,"2025-05-12 09:23:23.269 +00:00","2025-05-12 09:23:34.418 +00:00"
158,5,mmmmm,CB,5,21,12,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fb17a7bfed461553f6be1a921288e1c35c2749b1db9c45baf0fb5107350e5fee1,/newPlayer1.png,/newPlayer2.png,"2025-05-12 09:28:21.293 +00:00","2025-05-12 09:28:21.293 +00:00"
159,6,"Attack Player 0",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:41.809 +00:00","2025-05-12 10:09:41.809 +00:00"
160,6,"Attack Player 1",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:41.856 +00:00","2025-05-12 10:09:41.856 +00:00"
161,6,"Attack Player 2",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:41.905 +00:00","2025-05-12 10:09:41.905 +00:00"
162,6,"Attack Player 3",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:41.950 +00:00","2025-05-12 10:09:41.950 +00:00"
163,6,"Attack Player 4",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:41.993 +00:00","2025-05-12 10:09:41.993 +00:00"
164,6,"Attack Player 5",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:42.043 +00:00","2025-05-12 10:09:42.043 +00:00"
165,6,"Attack Player 6",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:42.096 +00:00","2025-05-12 10:09:42.096 +00:00"
166,6,"Attack Player 7",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:42.143 +00:00","2025-05-12 10:09:42.143 +00:00"
167,6,"Attack Player 8",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:42.197 +00:00","2025-05-12 10:09:42.197 +00:00"
168,6,"Attack Player 9",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:42.236 +00:00","2025-05-12 10:09:42.236 +00:00"
169,6,"Attack Player 10",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:42.273 +00:00","2025-05-12 10:09:42.273 +00:00"
170,6,"Attack Player 11",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:42.315 +00:00","2025-05-12 10:09:42.315 +00:00"
171,6,"Attack Player 12",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:42.357 +00:00","2025-05-12 10:09:42.357 +00:00"
172,6,"Attack Player 13",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:42.409 +00:00","2025-05-12 10:09:42.409 +00:00"
173,6,"Attack Player 14",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:42.461 +00:00","2025-05-12 10:09:42.461 +00:00"
174,6,"Attack Player 15",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:42.509 +00:00","2025-05-12 10:09:42.509 +00:00"
175,6,"Attack Player 16",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:42.565 +00:00","2025-05-12 10:09:42.565 +00:00"
176,6,"Attack Player 17",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:42.604 +00:00","2025-05-12 10:09:42.604 +00:00"
177,6,"Attack Player 18",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:42.654 +00:00","2025-05-12 10:09:42.654 +00:00"
178,6,"Attack Player 19",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:42.703 +00:00","2025-05-12 10:09:42.703 +00:00"
179,6,"Attack Player 20",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:42.748 +00:00","2025-05-12 10:09:42.748 +00:00"
180,6,"Attack Player 21",CF,5,10,37,0,https://cdn.builder.io/api/v1/image/assets%2F6c19a84570cc4b7ebcefc63534859305%2Fdde248022a08ce177cea0ae2341e3eb74eb577bfa408c8d125ba1b93b21acd80,/messi1.png,/messi2.png,"2025-05-12 10:09:42.793 +00:00","2025-05-12 10:09:42.793 +00:00"
